Category,ID,Latitude,Longitude,Date,ARD_Tile,CU_LC08_001_Line_Y_30m,CU_LC08_001_Sample_X_30m,CU_LC08_001_SRB1,CU_LC08_001_SRB2,CU_LC08_001_SRB3,CU_LC08_001_SRB4,CU_LC08_001_SRB5,CU_LC08_001_SRB6,CU_LC08_001_SRB7,CU_LC08_001_PIXELQA,CU_LC08_001_PIXELQA_bitmask,CU_LC08_001_PIXELQA_Fill,CU_LC08_001_PIXELQA_Fill_Description,CU_LC08_001_PIXELQA_Clear,CU_LC08_001_PIXELQA_Clear_Description,CU_LC08_001_PIXELQA_Water,CU_LC08_001_PIXELQA_Water_Description,CU_LC08_001_PIXELQA_Cloud_Shadow,CU_LC08_001_PIXELQA_Cloud_Shadow_Description,CU_LC08_001_PIXELQA_Snow,CU_LC08_001_PIXELQA_Snow_Description,CU_LC08_001_PIXELQA_Cloud,CU_LC08_001_PIXELQA_Cloud_Description,CU_LC08_001_PIXELQA_Cloud_Confidence,CU_LC08_001_PIXELQA_Cloud_Confidence_Description,CU_LC08_001_PIXELQA_Cirrus_Confidence,CU_LC08_001_PIXELQA_Cirrus_Confidence_Description,CU_LC08_001_PIXELQA_Terrain_Occlusion,CU_LC08_001_PIXELQA_Terrain_Occlusion_Description,CU_LC08_001_PIXELQA_Unused,CU_LC08_001_PIXELQA_Unused_Description
Parlier,39,36.597444,-119.50404,2018-07-14,h003v010,1761.0,1782.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Parlier,39,36.597444,-119.50404,2018-07-21,h003v010,1761.0,1782.0,0.048,0.0682,0.1084,0.1103,0.3806,0.2743,0.176,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Parlier,39,36.597444,-119.50404,2018-07-28,h003v010,1761.0,1782.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Parlier,39,36.597444,-119.50404,2018-07-30,h003v010,1761.0,1782.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Parlier,39,36.597444,-119.50404,2018-08-06,h003v010,1761.0,1782.0,0.0663,0.0783,0.1175,0.1298,0.3064,0.3448,0.2499,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Parlier,39,36.597444,-119.50404,2018-08-13,h003v010,1761.0,1782.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Parlier,39,36.597444,-119.50404,2018-08-15,h003v010,1761.0,1782.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Parlier,39,36.597444,-119.50404,2018-08-22,h003v010,1761.0,1782.0,0.0637,0.0722,0.1066,0.1163,0.332,0.3057,0.2074,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Parlier,39,36.597444,-119.50404,2018-08-29,h003v010,1761.0,1782.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Parlier,39,36.597444,-119.50404,2018-08-31,h003v010,1761.0,1782.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Parlier,39,36.597444,-119.50404,2018-09-07,h003v010,1761.0,1782.0,0.0561,0.0609,0.0979,0.0991,0.3765,0.289,0.1977,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Parlier,39,36.597444,-119.50404,2018-09-14,h003v010,1761.0,1782.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Parlier,39,36.597444,-119.50404,2018-09-16,h003v010,1761.0,1782.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Parlier,39,36.597444,-119.50404,2018-09-23,h003v010,1761.0,1782.0,0.0604,0.0737,0.1032,0.1033,0.3301,0.3209,0.2194,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Parlier,39,36.597444,-119.50404,2018-09-30,h003v010,1761.0,1782.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-05-18,h003v010,3923.0,2496.0,0.0795,0.0948,0.1332,0.1673,0.2643,0.4151,0.3706,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-05-25,h003v010,3923.0,2496.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-05-27,h003v010,3923.0,2496.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-06-03,h003v010,3923.0,2496.0,0.0771,0.0935,0.1338,0.1697,0.2685,0.4245,0.3848,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-06-10,h003v010,3923.0,2496.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-06-12,h003v010,3923.0,2496.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-06-19,h003v010,3923.0,2496.0,0.0813,0.0969,0.1393,0.1748,0.2718,0.4169,0.3742,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-06-26,h003v010,3923.0,2496.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-06-28,h003v010,3923.0,2496.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-07-05,h003v010,3923.0,2496.0,0.0811,0.0968,0.1404,0.1774,0.2746,0.4228,0.3816,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-07-12,h003v010,3923.0,2496.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-07-14,h003v010,3923.0,2496.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-07-21,h003v010,3923.0,2496.0,0.0775,0.0978,0.1427,0.1777,0.2838,0.4002,0.3357,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-07-28,h003v010,3923.0,2496.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-07-30,h003v010,3923.0,2496.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-08-06,h003v010,3923.0,2496.0,0.0912,0.1011,0.1333,0.1642,0.2663,0.4093,0.3733,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-08-13,h003v010,3923.0,2496.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-08-15,h003v010,3923.0,2496.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-08-22,h003v010,3923.0,2496.0,0.0792,0.0943,0.1283,0.1633,0.2602,0.4028,0.3553,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-08-29,h003v010,3923.0,2496.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-08-31,h003v010,3923.0,2496.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-09-07,h003v010,3923.0,2496.0,0.0748,0.089,0.1308,0.1676,0.2527,0.3986,0.3628,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-09-14,h003v010,3923.0,2496.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-09-16,h003v010,3923.0,2496.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-09-23,h003v010,3923.0,2496.0,0.0754,0.0912,0.1261,0.1636,0.246,0.3868,0.3429,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Porterville,169,36.082056,-119.09342,2018-09-30,h003v010,3923.0,2496.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-05-18,h002v009,1266.0,2883.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-05-25,h002v009,1266.0,2883.0,0.3983,0.392,0.4213,0.4205,0.499,0.415,0.3371,480.0,0b00000000000000000000000111100000,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b11,High,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-06-01,h002v009,1266.0,2883.0,0.0408,0.0537,0.0925,0.1094,0.3464,0.2685,0.1485,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-06-03,h002v009,1266.0,2883.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-06-10,h002v009,1266.0,2883.0,0.0464,0.0595,0.1051,0.1105,0.4307,0.3068,0.1666,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-06-17,h002v009,1266.0,2883.0,0.0102,0.0191,0.0403,0.0385,0.1553,0.0831,0.0467,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-06-19,h002v009,1266.0,2883.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-06-26,h002v009,1266.0,2883.0,0.0416,0.0531,0.0919,0.0865,0.4249,0.281,0.148,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-07-03,h002v009,1266.0,2883.0,0.0453,0.0567,0.0963,0.1056,0.3795,0.3053,0.167,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-07-05,h002v009,1266.0,2883.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-07-12,h002v009,1266.0,2883.0,0.0545,0.0726,0.1202,0.1368,0.3904,0.3457,0.2002,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-07-19,h002v009,1266.0,2883.0,0.0465,0.0585,0.0994,0.1018,0.4143,0.3071,0.1631,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-07-28,h002v009,1266.0,2883.0,0.0567,0.0743,0.1187,0.132,0.4093,0.3537,0.1983,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-08-04,h002v009,1266.0,2883.0,0.0437,0.0563,0.096,0.0943,0.3639,0.2797,0.1556,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-08-06,h002v009,1266.0,2883.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-08-13,h002v009,1266.0,2883.0,0.0426,0.0565,0.0977,0.0927,0.412,0.2966,0.1584,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-08-20,h002v009,1266.0,2883.0,0.0461,0.0579,0.0971,0.1025,0.3782,0.3081,0.1709,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-08-22,h002v009,1266.0,2883.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-08-29,h002v009,1266.0,2883.0,0.038,0.0476,0.0867,0.073,0.4027,0.268,0.1376,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-09-05,h002v009,1266.0,2883.0,0.0318,0.041,0.0754,0.0617,0.389,0.2367,0.1154,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-09-07,h002v009,1266.0,2883.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-09-14,h002v009,1266.0,2883.0,0.039,0.0508,0.0928,0.0766,0.431,0.2757,0.148,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-09-21,h002v009,1266.0,2883.0,0.0344,0.0412,0.0752,0.0635,0.3922,0.239,0.1198,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-09-23,h002v009,1266.0,2883.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Ripon,249,37.755597,-121.266153,2018-09-30,h002v009,1266.0,2883.0,0.0398,0.0555,0.1005,0.0898,0.4035,0.2732,0.1523,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Shafter,5,35.532556,-119.28179,2018-05-18,h003v011,777.0,1455.0,0.129,0.1562,0.1929,0.2023,0.358,0.3284,0.2331,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Shafter,5,35.532556,-119.28179,2018-05-20,h003v011,777.0,1455.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Shafter,5,35.532556,-119.28179,2018-05-27,h003v011,777.0,1455.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Shafter,5,35.532556,-119.28179,2018-06-03,h003v011,777.0,1455.0,0.0667,0.0816,0.1249,0.1553,0.2815,0.3648,0.2934,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Shafter,5,35.532556,-119.28179,2018-06-12,h003v011,777.0,1455.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Shafter,5,35.532556,-119.28179,2018-06-19,h003v011,777.0,1455.0,0.0596,0.0794,0.128,0.1617,0.2828,0.3714,0.2933,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Shafter,5,35.532556,-119.28179,2018-06-28,h003v011,777.0,1455.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Shafter,5,35.532556,-119.28179,2018-07-05,h003v011,777.0,1455.0,0.0678,0.0862,0.1387,0.1631,0.3584,0.3746,0.3037,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Shafter,5,35.532556,-119.28179,2018-07-14,h003v011,777.0,1455.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Shafter,5,35.532556,-119.28179,2018-07-21,h003v011,777.0,1455.0,0.0558,0.0716,0.1171,0.1361,0.3089,0.3185,0.2303,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Shafter,5,35.532556,-119.28179,2018-07-30,h003v011,777.0,1455.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Shafter,5,35.532556,-119.28179,2018-08-06,h003v011,777.0,1455.0,0.0651,0.0793,0.1186,0.1437,0.2737,0.3459,0.2749,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
Shafter,5,35.532556,-119.28179,2018-08-15,h003v011,777.0,1455.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0b00000000000000000000000000000001,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b00,None,0b00,Not set,0b0,No,0b00000,
Shafter,5,35.532556,-119.28179,2018-08-22,h003v011,777.0,1455.0,0.0583,0.0719,0.112,0.125,0.33,0.3301,0.2488,322.0,0b00000000000000000000000101000010,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b01,Low,0b01,Low from OLI Band 9 reflectance,0b0,No,0b00000,
